graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,feat_feature_04,X,Y,Z
0,77,0,True,False,False,0.0,0.0,0.0,1.0,0.0,372.426235,12.705115,13.5
0,78,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,22.705115,16.5
0,79,0,True,False,False,0.0,0.0,0.0,1.0,0.0,350.176237,53.205115,10.5
0,80,0,True,False,False,0.0,0.0,0.0,1.0,0.0,371.676235,2.705115,10.5
0,81,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,44.205115,7.5
0,82,0,True,False,False,0.0,1.0,0.0,0.0,0.0,335.176237,54.205115,3.0
0,83,0,True,False,False,1.0,0.0,0.0,0.0,0.0,419.926237,-28.544885,-1.5
0,84,0,True,False,False,1.0,0.0,0.0,0.0,0.0,361.926235,-10.044885,-1.5
0,85,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,44.205115,7.5
0,86,0,True,False,False,0.0,0.0,0.0,1.0,0.0,335.176237,43.455115,10.5
0,87,0,True,False,False,0.0,0.0,0.0,1.0,0.0,404.176237,-18.044885,19.5
0,88,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,27.705115,7.5
0,89,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,43.455115,13.5
0,90,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-18.044885,7.5
0,91,0,True,False,False,1.0,0.0,0.0,0.0,0.0,399.176237,-28.544885,-1.5
0,92,0,True,False,False,0.0,1.0,0.0,0.0,0.0,345.176237,43.205115,3.0
0,93,0,True,False,False,0.0,0.0,0.0,1.0,0.0,379.176237,-18.044885,7.5
0,94,0,True,False,False,0.0,0.0,0.0,1.0,0.0,379.176237,-18.044885,19.5
0,95,0,True,False,False,0.0,1.0,0.0,0.0,0.0,372.676235,-2.294885,3.0
0,96,0,True,False,False,0.0,0.0,0.0,1.0,0.0,384.176237,-18.794885,13.5
0,97,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-17.294885,7.5
0,98,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,53.205115,13.5
0,99,0,True,False,False,0.0,0.0,0.0,1.0,0.0,340.176237,53.955115,10.5
0,100,0,True,False,False,0.0,0.0,0.0,1.0,0.0,360.176237,53.205115,10.5
0,101,0,True,False,False,0.0,0.0,0.0,0.0,1.0,367.176237,42.705115,12.0
0,102,0,True,False,False,0.0,0.0,0.0,1.0,0.0,372.426235,27.705115,19.5
0,103,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,42.705115,16.5
0,104,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,54.705115,16.5
0,105,0,True,False,False,0.0,0.0,0.0,1.0,0.0,350.176237,44.205115,10.5
0,106,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,17.705115,7.5
0,107,0,True,False,False,0.0,0.0,0.0,1.0,0.0,320.176237,53.205115,7.5
0,108,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,-28.544885,-1.5
0,109,0,True,False,False,0.0,0.0,0.0,1.0,0.0,389.176237,-28.544885,13.5
0,110,0,True,False,False,0.0,1.0,0.0,0.0,0.0,361.676235,-2.294885,3.0
0,111,0,True,False,False,0.0,0.0,0.0,1.0,0.0,335.176237,53.955115,10.5
0,112,0,True,False,False,0.0,0.0,0.0,1.0,0.0,350.176237,54.705115,19.5
0,113,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,22.705115,13.5
0,114,0,True,False,False,0.0,0.0,0.0,1.0,0.0,389.176237,-18.794885,7.5
0,115,0,True,False,False,0.0,0.0,0.0,1.0,0.0,409.176237,-27.794885,19.5
0,116,0,True,False,False,0.0,0.0,0.0,0.0,1.0,367.176235,12.705115,13.5
0,117,0,True,False,False,1.0,0.0,0.0,0.0,0.0,335.176237,43.455115,-1.5
0,118,0,True,False,False,0.0,0.0,0.0,1.0,0.0,404.176237,-27.794885,13.5
0,119,0,True,False,False,0.0,0.0,0.0,1.0,0.0,320.176237,43.455115,7.5
0,120,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,53.955115,7.5
0,121,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,17.705115,13.5
0,122,0,True,False,False,0.0,0.0,0.0,1.0,0.0,374.176237,-27.794885,7.5
0,123,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-29.294885,16.5
0,124,0,True,False,False,0.0,0.0,0.0,1.0,0.0,409.176237,-18.044885,16.5
0,125,0,True,False,False,0.0,0.0,0.0,1.0,0.0,325.176237,42.705115,13.5
0,126,0,True,False,False,0.0,0.0,0.0,1.0,0.0,372.426235,32.705115,16.5
0,127,0,True,False,False,0.0,0.0,0.0,1.0,0.0,371.676235,22.705115,19.5
0,128,0,True,False,False,0.0,1.0,0.0,0.0,0.0,372.676235,27.705115,3.0
0,129,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-18.794885,10.5
0,130,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-29.294885,13.5
0,131,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-18.044885,19.5
0,132,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,7.705115,10.5
0,133,0,True,False,False,0.0,0.0,0.0,1.0,0.0,360.176237,53.955115,19.5
0,134,0,True,False,False,0.0,1.0,0.0,0.0,0.0,325.176237,43.205115,4.5
0,135,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,12.705115,16.5
0,136,0,True,False,False,0.0,0.0,0.0,1.0,0.0,355.176237,53.955115,10.5
0,137,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-17.294885,16.5
0,138,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,22.705115,19.5
0,139,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,12.705115,13.5
0,140,0,True,False,False,0.0,1.0,0.0,0.0,0.0,399.176237,-28.794885,3.0
0,141,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-28.544885,7.5
0,142,0,True,False,False,0.0,0.0,0.0,1.0,0.0,325.176237,43.455115,10.5
0,143,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,17.705115,13.5
0,144,0,True,False,False,0.0,1.0,0.0,0.0,0.0,361.676235,17.705115,3.0
0,145,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,44.205115,10.5
0,146,0,True,False,False,0.0,0.0,0.0,1.0,0.0,340.176237,53.955115,19.5
0,147,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,-7.294885,10.5
0,148,0,True,False,False,0.0,0.0,0.0,1.0,0.0,371.676235,-7.294885,10.5
0,149,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,53.955115,19.5
0,150,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,17.705115,16.5
0,151,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,2.705115,19.5
0,152,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-29.294885,19.5
0,153,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.926235,22.705115,7.5
0,154,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,54.705115,13.5
0,155,0,True,False,False,0.0,0.0,0.0,1.0,0.0,371.676235,-2.294885,19.5
0,156,0,True,False,False,0.0,0.0,0.0,1.0,0.0,360.176237,53.205115,13.5
0,157,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-27.794885,16.5
0,158,0,True,False,False,0.0,0.0,0.0,1.0,0.0,374.176237,-17.294885,19.5
0,159,0,True,False,False,0.0,0.0,0.0,0.0,1.0,313.176237,48.705115,12.0
0,160,0,True,False,False,0.0,0.0,0.0,1.0,0.0,414.176237,-18.794885,7.5
0,161,0,True,False,False,0.0,0.0,0.0,1.0,0.0,320.176237,54.705115,10.5
0,162,0,True,False,False,1.0,0.0,0.0,0.0,0.0,361.926235,43.455115,-1.5
0,163,0,True,False,False,0.0,0.0,0.0,1.0,0.0,320.176237,43.455115,16.5
0,164,0,True,False,False,0.0,0.0,0.0,1.0,0.0,360.176237,54.705115,7.5
0,165,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,2.705115,19.5
0,166,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,17.705115,10.5
0,167,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,2.705115,10.5
0,168,0,True,False,False,0.0,0.0,0.0,1.0,0.0,394.176237,-18.794885,10.5
0,169,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,35.455115,-1.5
0,170,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,7.705115,7.5
0,171,0,True,False,False,0.0,1.0,0.0,0.0,0.0,389.176237,-28.794885,3.0
0,172,0,True,False,False,0.0,0.0,0.0,1.0,0.0,335.176237,44.205115,13.5
0,173,0,True,False,False,0.0,0.0,0.0,1.0,0.0,360.176237,53.955115,16.5
0,174,0,True,False,False,0.0,0.0,0.0,1.0,0.0,355.176237,42.705115,13.5
0,175,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,2.705115,16.5
0,176,0,True,False,False,0.0,0.0,0.0,0.0,1.0,340.176237,48.705115,13.5
0,177,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,-18.044885,-1.5
0,178,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,44.205115,19.5
0,179,0,True,False,False,0.0,0.0,0.0,1.0,0.0,414.176237,-27.794885,19.5
0,180,0,True,False,False,0.0,0.0,0.0,1.0,0.0,325.176237,42.705115,19.5
0,181,0,True,False,False,0.0,0.0,0.0,1.0,0.0,345.176237,42.705115,10.5
0,182,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.926235,-7.294885,7.5
0,183,0,True,False,False,1.0,0.0,0.0,0.0,0.0,314.426237,43.455115,-1.5
0,184,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-29.294885,10.5
0,185,0,True,False,False,0.0,0.0,0.0,1.0,0.0,371.676235,-2.294885,16.5
0,186,0,True,False,False,0.0,0.0,0.0,1.0,0.0,325.176237,53.955115,10.5
0,187,0,True,False,False,0.0,0.0,0.0,0.0,1.0,367.176237,-17.294885,12.0
0,188,0,True,False,False,0.0,0.0,0.0,1.0,0.0,389.176237,-18.794885,19.5
0,189,0,True,False,False,0.0,1.0,0.0,0.0,0.0,379.176237,-17.794885,3.0
0,190,0,True,False,False,1.0,0.0,0.0,0.0,0.0,361.926235,35.455115,-1.5
0,191,0,True,False,False,0.0,0.0,0.0,1.0,0.0,374.176237,-18.794885,13.5
0,192,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,53.955115,-1.5
0,193,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,27.705115,19.5
0,194,0,True,False,False,0.0,0.0,0.0,1.0,0.0,355.176237,42.705115,16.5
0,195,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,-2.294885,-1.5
0,196,0,True,False,False,0.0,0.0,0.0,1.0,0.0,374.176237,-29.294885,10.5
0,197,0,True,False,False,1.0,0.0,0.0,0.0,0.0,409.176237,-28.544885,-1.5
0,198,0,True,False,False,0.0,0.0,0.0,1.0,0.0,355.176237,54.705115,16.5
0,199,0,True,False,False,1.0,0.0,0.0,0.0,0.0,345.176237,53.955115,-1.5
0,200,0,True,False,False,0.0,0.0,0.0,1.0,0.0,350.176237,54.705115,7.5
0,201,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,-7.294885,13.5
0,202,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,7.705115,19.5
0,203,0,True,False,False,0.0,0.0,0.0,1.0,0.0,409.176237,-28.544885,10.5
0,204,0,True,False,False,0.0,0.0,0.0,1.0,0.0,384.176237,-18.044885,16.5
0,205,0,True,False,False,0.0,0.0,0.0,1.0,0.0,372.426235,7.705115,13.5
0,206,0,True,False,False,1.0,0.0,0.0,0.0,0.0,380.926236,-28.544885,-1.5
0,207,0,True,False,False,0.0,0.0,0.0,1.0,0.0,379.176237,-18.794885,10.5
0,208,0,True,False,False,0.0,0.0,0.0,1.0,0.0,399.176237,-17.294885,13.5
0,209,0,True,False,False,0.0,1.0,0.0,0.0,0.0,409.176237,-28.794885,3.0
0,210,0,True,False,False,0.0,0.0,0.0,1.0,0.0,404.176237,-18.044885,10.5
0,211,0,True,False,False,0.0,0.0,0.0,1.0,0.0,355.176237,53.955115,13.5
0,212,0,True,False,False,0.0,0.0,0.0,1.0,0.0,384.176237,-18.044885,10.5
0,213,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,54.705115,19.5
0,214,0,True,False,False,0.0,0.0,0.0,1.0,0.0,373.176235,22.705115,10.5
0,215,0,True,False,False,1.0,0.0,0.0,0.0,0.0,361.926235,-2.294885,-1.5
0,216,0,True,False,False,0.0,0.0,0.0,1.0,0.0,404.176237,-27.794885,16.5
0,217,0,True,False,False,0.0,0.0,0.0,1.0,0.0,414.176237,-17.294885,13.5
0,218,0,True,False,False,0.0,0.0,0.0,1.0,0.0,389.176237,-18.044885,10.5
0,219,0,True,False,False,0.0,0.0,0.0,0.0,1.0,394.176237,-23.294885,13.5
0,220,0,True,False,False,0.0,0.0,0.0,1.0,0.0,404.176237,-17.294885,16.5
0,221,0,True,False,False,1.0,0.0,0.0,0.0,0.0,409.176237,-18.044885,-1.5
0,222,0,True,False,False,0.0,0.0,0.0,1.0,0.0,389.176237,-29.294885,7.5
0,223,0,True,False,False,0.0,0.0,0.0,1.0,0.0,374.176237,-29.294885,19.5
0,224,0,True,False,False,1.0,0.0,0.0,0.0,0.0,325.176237,53.955115,-1.5
0,225,0,True,False,False,1.0,0.0,0.0,0.0,0.0,353.426236,53.955115,-1.5
0,226,0,True,False,False,0.0,0.0,0.0,1.0,0.0,361.176235,-2.294885,7.5
0,227,0,True,False,False,0.0,0.0,0.0,1.0,0.0,384.176237,-28.544885,7.5
0,228,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,7.705115,-1.5
0,229,0,True,False,False,0.0,0.0,0.0,1.0,0.0,330.176237,53.205115,10.5
0,230,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,17.705115,-1.5
0,231,0,True,False,False,0.0,0.0,0.0,1.0,0.0,340.176237,53.955115,7.5
0,232,0,True,False,False,1.0,0.0,0.0,0.0,0.0,380.926236,-18.044885,-1.5
0,233,0,True,False,False,0.0,1.0,0.0,0.0,0.0,355.176237,43.205115,3.0
0,234,0,True,False,False,0.0,0.0,0.0,1.0,0.0,362.676235,12.705115,16.5
0,235,0,True,False,False,1.0,0.0,0.0,0.0,0.0,361.926235,-18.044885,-1.5
0,236,0,True,False,False,0.0,0.0,0.0,1.0,0.0,325.176237,53.205115,13.5
0,237,0,True,False,False,1.0,0.0,0.0,0.0,0.0,372.426235,43.455115,-1.5
0,238,0,True,False,False,0.0,1.0,0.0,0.0,0.0,372.676235,7.705115,4.5
0,239,0,False,True,False,1.0,0.0,0.0,0.0,0.0,361.926235,7.705115,-1.5
0,240,0,False,True,False,0.0,0.0,0.0,1.0,0.0,384.176237,-29.294885,10.5
0,241,0,False,True,False,1.0,0.0,0.0,0.0,0.0,361.926235,27.705115,-1.5
0,242,0,False,True,False,0.0,0.0,0.0,1.0,0.0,414.176237,-17.294885,19.5
0,243,0,False,True,False,0.0,0.0,0.0,1.0,0.0,360.176237,43.455115,16.5
0,244,0,False,True,False,0.0,0.0,0.0,1.0,0.0,325.176237,42.705115,16.5
0,245,0,False,True,False,0.0,0.0,0.0,1.0,0.0,350.176237,42.705115,7.5
0,246,0,False,True,False,0.0,0.0,0.0,1.0,0.0,320.176237,43.455115,13.5
0,247,0,False,True,False,0.0,0.0,0.0,1.0,0.0,374.176237,-17.294885,16.5
0,248,0,False,True,False,0.0,0.0,0.0,1.0,0.0,414.176237,-18.794885,16.5
0,249,0,False,True,False,0.0,0.0,0.0,1.0,0.0,371.676235,17.705115,19.5
0,250,0,False,True,False,0.0,0.0,0.0,1.0,0.0,330.176237,53.955115,7.5
0,251,0,False,True,False,0.0,0.0,0.0,1.0,0.0,372.426235,2.705115,7.5
0,252,0,False,True,False,0.0,0.0,0.0,1.0,0.0,360.176237,43.455115,13.5
0,253,0,False,True,False,0.0,1.0,0.0,0.0,0.0,361.676235,7.705115,3.0
0,254,0,False,True,False,0.0,0.0,0.0,1.0,0.0,409.176237,-28.544885,16.5
0,255,0,False,True,False,0.0,0.0,0.0,1.0,0.0,345.176237,44.205115,19.5
0,256,0,False,True,False,0.0,0.0,0.0,1.0,0.0,320.176237,44.205115,19.5
0,257,0,False,True,False,0.0,0.0,0.0,1.0,0.0,355.176237,44.205115,7.5
0,258,0,False,True,False,1.0,0.0,0.0,0.0,0.0,389.176237,-18.044885,-1.5
0,259,0,False,True,False,0.0,1.0,0.0,0.0,0.0,399.176237,-17.794885,3.0
0,260,0,False,True,False,0.0,0.0,0.0,1.0,0.0,361.176235,12.705115,19.5
0,261,0,False,True,False,0.0,0.0,0.0,1.0,0.0,330.176237,54.705115,16.5
0,262,0,False,True,False,0.0,1.0,0.0,0.0,0.0,355.176237,54.205115,3.0
0,263,0,False,True,False,0.0,0.0,0.0,1.0,0.0,384.176237,-28.544885,16.5
0,264,0,False,True,False,0.0,0.0,0.0,1.0,0.0,409.176237,-17.294885,19.5
0,265,0,False,True,False,0.0,0.0,0.0,1.0,0.0,361.176235,-2.294885,13.5
0,266,0,False,True,False,0.0,0.0,0.0,1.0,0.0,373.176235,-7.294885,7.5
0,267,0,False,True,False,0.0,1.0,0.0,0.0,0.0,325.176237,54.205115,3.0
0,268,0,False,False,True,0.0,1.0,0.0,0.0,0.0,389.176237,-17.794885,3.0
0,269,0,False,False,True,1.0,0.0,0.0,0.0,0.0,419.926237,-18.044885,-1.5
0,270,0,False,False,True,0.0,0.0,0.0,1.0,0.0,389.176237,-17.294885,16.5
0,271,0,False,False,True,0.0,0.0,0.0,1.0,0.0,371.676235,-2.294885,13.5
0,272,0,False,False,True,0.0,0.0,0.0,1.0,0.0,379.176237,-29.294885,13.5
0,273,0,False,False,True,0.0,0.0,0.0,1.0,0.0,355.176237,53.205115,7.5
0,274,0,False,False,True,0.0,0.0,0.0,1.0,0.0,414.176237,-29.294885,16.5
0,275,0,False,False,True,0.0,0.0,0.0,1.0,0.0,409.176237,-17.294885,10.5
0,276,0,False,False,True,0.0,0.0,0.0,1.0,0.0,409.176237,-29.294885,7.5
0,277,0,False,False,True,0.0,0.0,0.0,1.0,0.0,414.176237,-27.794885,13.5
0,278,0,False,False,True,0.0,0.0,0.0,1.0,0.0,340.176237,54.705115,13.5
0,279,0,False,False,True,1.0,0.0,0.0,0.0,0.0,325.176237,43.455115,-1.5
0,280,0,False,False,True,0.0,0.0,0.0,1.0,0.0,371.676235,-2.294885,7.5
0,281,0,False,False,True,0.0,1.0,0.0,0.0,0.0,361.676235,27.705115,3.0
0,282,0,False,False,True,0.0,0.0,0.0,1.0,0.0,361.926235,-7.294885,19.5
0,283,0,False,False,True,0.0,0.0,0.0,1.0,0.0,340.176237,44.205115,13.5
0,284,0,False,False,True,0.0,0.0,0.0,1.0,0.0,345.176237,44.205115,16.5
0,285,0,False,False,True,1.0,0.0,0.0,0.0,0.0,361.926235,53.955115,-1.5
0,286,0,False,False,True,0.0,0.0,0.0,1.0,0.0,389.176237,-27.794885,19.5
0,287,0,False,False,True,0.0,0.0,0.0,1.0,0.0,335.176237,53.205115,16.5
0,288,0,False,False,True,0.0,0.0,0.0,1.0,0.0,414.176237,-27.794885,10.5
0,289,0,False,False,True,0.0,0.0,0.0,1.0,0.0,325.176237,54.705115,19.5
0,290,0,False,False,True,0.0,0.0,0.0,1.0,0.0,404.176237,-28.544885,10.5
0,291,0,False,False,True,0.0,0.0,0.0,1.0,0.0,325.176237,54.705115,7.5
0,292,0,False,False,True,0.0,0.0,0.0,1.0,0.0,335.176237,43.455115,7.5
0,293,0,False,False,True,0.0,0.0,0.0,1.0,0.0,372.426235,-7.294885,13.5
0,294,0,False,False,True,0.0,0.0,0.0,1.0,0.0,350.176237,53.205115,16.5
0,295,0,False,False,True,0.0,0.0,0.0,1.0,0.0,371.676235,2.705115,13.5
0,296,0,False,False,True,0.0,0.0,0.0,1.0,0.0,379.176237,-18.794885,13.5
