graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,46,264,0,True,False,False
0,106,264,0,True,False,False
0,264,106,0,True,False,False
0,50,211,0,True,False,False
0,211,50,0,True,False,False
0,8,50,0,True,False,False
0,50,8,0,True,False,False
0,50,287,0,True,False,False
0,287,50,0,True,False,False
0,106,109,0,True,False,False
0,109,106,0,True,False,False
0,106,139,0,True,False,False
0,139,106,0,True,False,False
0,106,29,0,True,False,False
0,29,106,0,True,False,False
0,106,118,0,True,False,False
0,118,106,0,True,False,False
0,106,43,0,True,False,False
0,43,106,0,True,False,False
0,106,240,0,True,False,False
0,240,106,0,True,False,False
0,106,102,0,True,False,False
0,102,106,0,True,False,False
0,106,73,0,True,False,False
0,73,106,0,True,False,False
0,106,35,0,True,False,False
0,35,106,0,True,False,False
0,106,161,0,True,False,False
0,161,106,0,True,False,False
0,184,106,0,True,False,False
0,106,184,0,True,False,False
0,12,106,0,True,False,False
0,106,12,0,True,False,False
0,106,47,0,True,False,False
0,47,106,0,True,False,False
0,106,7,0,True,False,False
0,7,106,0,True,False,False
0,106,186,0,True,False,False
0,186,106,0,True,False,False
0,106,164,0,True,False,False
0,164,106,0,True,False,False
0,106,243,0,True,False,False
0,243,106,0,True,False,False
0,106,193,0,True,False,False
0,193,106,0,True,False,False
0,106,202,0,True,False,False
0,202,106,0,True,False,False
0,106,228,0,True,False,False
0,228,106,0,True,False,False
0,106,257,0,True,False,False
0,257,106,0,True,False,False
0,106,334,0,True,False,False
0,334,106,0,True,False,False
0,106,10,0,True,False,False
0,10,106,0,True,False,False
0,106,120,0,True,False,False
0,120,106,0,True,False,False
0,253,106,0,True,False,False
0,106,253,0,True,False,False
0,106,70,0,True,False,False
0,70,106,0,True,False,False
0,106,172,0,True,False,False
0,172,106,0,True,False,False
0,106,126,0,True,False,False
0,126,106,0,True,False,False
0,106,282,0,True,False,False
0,282,106,0,True,False,False
0,106,160,0,True,False,False
0,160,106,0,True,False,False
0,106,166,0,True,False,False
0,166,106,0,True,False,False
0,106,165,0,True,False,False
0,165,106,0,True,False,False
0,106,321,0,True,False,False
0,321,106,0,True,False,False
0,106,181,0,True,False,False
0,181,106,0,True,False,False
0,106,302,0,True,False,False
0,302,106,0,True,False,False
0,106,21,0,True,False,False
0,21,106,0,True,False,False
0,106,301,0,True,False,False
0,301,106,0,True,False,False
0,106,157,0,True,False,False
0,157,106,0,True,False,False
0,106,93,0,True,False,False
0,93,106,0,True,False,False
0,106,147,0,True,False,False
0,147,106,0,True,False,False
0,106,242,0,True,False,False
0,242,106,0,True,False,False
0,106,300,0,True,False,False
0,300,106,0,True,False,False
0,106,66,0,True,False,False
0,66,106,0,True,False,False
0,106,148,0,True,False,False
0,148,106,0,True,False,False
0,106,131,0,True,False,False
0,131,106,0,True,False,False
0,106,288,0,True,False,False
0,288,106,0,True,False,False
0,106,294,0,True,False,False
0,294,106,0,True,False,False
0,106,68,0,True,False,False
0,68,106,0,True,False,False
0,106,100,0,True,False,False
0,100,106,0,True,False,False
0,106,192,0,True,False,False
0,192,106,0,True,False,False
0,106,98,0,True,False,False
0,98,106,0,True,False,False
0,106,95,0,True,False,False
0,95,106,0,True,False,False
0,106,122,0,True,False,False
0,122,106,0,True,False,False
0,106,115,0,True,False,False
0,115,106,0,True,False,False
0,106,187,0,True,False,False
0,187,106,0,True,False,False
0,106,140,0,True,False,False
0,140,106,0,True,False,False
0,106,303,0,True,False,False
0,303,106,0,True,False,False
0,106,216,0,True,False,False
0,216,106,0,True,False,False
0,106,46,0,True,False,False
0,46,106,0,True,False,False
0,106,270,0,True,False,False
0,270,106,0,True,False,False
0,106,23,0,True,False,False
0,23,106,0,True,False,False
0,106,278,0,True,False,False
0,278,106,0,True,False,False
0,106,272,0,True,False,False
0,272,106,0,True,False,False
0,106,132,0,True,False,False
0,132,106,0,True,False,False
0,106,176,0,True,False,False
0,176,106,0,True,False,False
0,106,261,0,True,False,False
0,261,106,0,True,False,False
0,106,198,0,True,False,False
0,198,106,0,True,False,False
0,106,152,0,True,False,False
0,152,106,0,True,False,False
0,106,239,0,True,False,False
0,239,106,0,True,False,False
0,106,277,0,True,False,False
0,277,106,0,True,False,False
0,106,84,0,True,False,False
0,84,106,0,True,False,False
0,106,207,0,True,False,False
0,207,106,0,True,False,False
0,106,163,0,True,False,False
0,163,106,0,True,False,False
0,211,32,0,True,False,False
0,32,211,0,True,False,False
0,12,184,0,True,False,False
0,184,12,0,True,False,False
0,253,12,0,True,False,False
0,12,253,0,True,False,False
0,12,270,0,True,False,False
0,270,12,0,True,False,False
0,184,157,0,True,False,False
0,157,184,0,True,False,False
0,287,133,0,True,False,False
0,133,287,0,True,False,False
0,32,157,0,True,False,False
0,157,32,0,True,False,False
0,46,131,0,True,False,False
0,131,46,0,True,False,False
0,133,244,0,True,False,False
0,244,133,0,True,False,False
0,133,39,0,True,False,False
0,39,133,0,True,False,False
0,253,35,0,True,False,False
0,35,253,0,True,False,False
0,70,181,0,True,False,False
0,181,70,0,True,False,False
0,70,131,0,True,False,False
0,131,70,0,True,False,False
0,285,77,0,True,False,False
0,77,285,0,True,False,False
0,285,230,0,True,False,False
0,230,285,0,True,False,False
0,285,244,0,True,False,False
0,244,285,0,True,False,False
0,281,8,0,True,False,False
0,8,281,0,True,False,False
0,332,23,0,True,False,False
0,23,332,0,True,False,False
0,198,164,0,True,False,False
0,164,198,0,True,False,False
0,198,208,0,True,False,False
0,208,198,0,True,False,False
0,198,163,0,True,False,False
0,163,198,0,True,False,False
0,288,228,0,True,False,False
0,228,288,0,True,False,False
0,288,282,0,True,False,False
0,282,288,0,True,False,False
0,216,288,0,True,False,False
0,288,216,0,True,False,False
0,176,288,0,True,False,False
0,288,176,0,True,False,False
0,300,7,0,True,False,False
0,7,300,0,True,False,False
0,300,228,0,True,False,False
0,228,300,0,True,False,False
0,216,300,0,True,False,False
0,300,216,0,True,False,False
0,202,161,0,True,False,False
0,161,202,0,True,False,False
0,166,202,0,True,False,False
0,202,166,0,True,False,False
0,202,242,0,True,False,False
0,242,202,0,True,False,False
0,95,202,0,True,False,False
0,202,95,0,True,False,False
0,160,193,0,True,False,False
0,193,160,0,True,False,False
0,172,160,0,True,False,False
0,160,172,0,True,False,False
0,157,160,0,True,False,False
0,160,157,0,True,False,False
0,160,294,0,True,False,False
0,294,160,0,True,False,False
0,228,186,0,True,False,False
0,186,228,0,True,False,False
0,334,126,0,True,False,False
0,126,334,0,True,False,False
0,176,47,0,True,False,False
0,47,176,0,True,False,False
0,187,176,0,True,False,False
0,176,187,0,True,False,False
0,163,243,0,True,False,False
0,243,163,0,True,False,False
0,163,257,0,True,False,False
0,257,163,0,True,False,False
0,115,29,0,True,False,False
0,29,115,0,True,False,False
0,186,115,0,True,False,False
0,115,186,0,True,False,False
0,115,66,0,True,False,False
0,66,115,0,True,False,False
0,261,115,0,True,False,False
0,115,261,0,True,False,False
0,23,181,0,True,False,False
0,181,23,0,True,False,False
0,23,66,0,True,False,False
0,66,23,0,True,False,False
0,261,23,0,True,False,False
0,23,261,0,True,False,False
0,66,68,0,True,False,False
0,68,66,0,True,False,False
0,66,84,0,True,False,False
0,84,66,0,True,False,False
0,301,164,0,True,False,False
0,164,301,0,True,False,False
0,301,10,0,True,False,False
0,10,301,0,True,False,False
0,294,301,0,True,False,False
0,301,294,0,True,False,False
0,186,102,0,True,False,False
0,102,186,0,True,False,False
0,7,186,0,True,False,False
0,186,7,0,True,False,False
0,164,257,0,True,False,False
0,257,164,0,True,False,False
0,164,148,0,True,False,False
0,148,164,0,True,False,False
0,35,303,0,True,False,False
0,303,35,0,True,False,False
0,35,270,0,True,False,False
0,270,35,0,True,False,False
0,270,193,0,True,False,False
0,193,270,0,True,False,False
0,270,157,0,True,False,False
0,157,270,0,True,False,False
0,181,68,0,True,False,False
0,68,181,0,True,False,False
0,68,131,0,True,False,False
0,131,68,0,True,False,False
0,68,239,0,True,False,False
0,239,68,0,True,False,False
0,47,334,0,True,False,False
0,334,47,0,True,False,False
0,47,282,0,True,False,False
0,282,47,0,True,False,False
0,172,98,0,True,False,False
0,98,172,0,True,False,False
0,334,240,0,True,False,False
0,240,334,0,True,False,False
0,161,147,0,True,False,False
0,147,161,0,True,False,False
0,95,161,0,True,False,False
0,161,95,0,True,False,False
0,187,216,0,True,False,False
0,216,187,0,True,False,False
0,216,175,0,True,False,False
0,175,216,0,True,False,False
0,294,93,0,True,False,False
0,93,294,0,True,False,False
0,98,294,0,True,False,False
0,294,98,0,True,False,False
0,109,166,0,True,False,False
0,166,109,0,True,False,False
0,95,166,0,True,False,False
0,166,95,0,True,False,False
0,166,272,0,True,False,False
0,272,166,0,True,False,False
0,257,118,0,True,False,False
0,118,257,0,True,False,False
0,257,152,0,True,False,False
0,152,257,0,True,False,False
0,243,118,0,True,False,False
0,118,243,0,True,False,False
0,243,171,0,True,False,False
0,171,243,0,True,False,False
0,109,118,0,True,False,False
0,118,109,0,True,False,False
0,118,272,0,True,False,False
0,272,118,0,True,False,False
0,7,261,0,True,False,False
0,261,7,0,True,False,False
0,98,233,0,True,False,False
0,233,98,0,True,False,False
0,131,165,0,True,False,False
0,165,131,0,True,False,False
0,95,109,0,True,False,False
0,109,95,0,True,False,False
0,95,197,0,True,False,False
0,197,95,0,True,False,False
0,95,222,0,True,False,False
0,222,95,0,True,False,False
0,95,333,0,True,False,False
0,333,95,0,True,False,False
0,95,6,0,True,False,False
0,6,95,0,True,False,False
0,95,81,0,True,False,False
0,81,95,0,True,False,False
0,95,312,0,True,False,False
0,312,95,0,True,False,False
0,95,117,0,True,False,False
0,117,95,0,True,False,False
0,95,189,0,True,False,False
0,189,95,0,True,False,False
0,95,250,0,True,False,False
0,250,95,0,True,False,False
0,95,214,0,True,False,False
0,214,95,0,True,False,False
0,95,61,0,True,False,False
0,61,95,0,True,False,False
0,95,110,0,True,False,False
0,110,95,0,True,False,False
0,95,275,0,True,False,False
0,275,95,0,True,False,False
0,95,91,0,True,False,False
0,91,95,0,True,False,False
0,7,77,0,True,False,False
0,77,7,0,True,False,False
0,321,278,0,True,False,False
0,278,321,0,True,False,False
0,278,192,0,True,False,False
0,192,278,0,True,False,False
0,10,148,0,True,False,False
0,148,10,0,True,False,False
0,148,120,0,True,False,False
0,120,148,0,True,False,False
0,148,152,0,True,False,False
0,152,148,0,True,False,False
0,102,100,0,True,False,False
0,100,102,0,True,False,False
0,73,100,0,True,False,False
0,100,73,0,True,False,False
0,321,100,0,True,False,False
0,100,321,0,True,False,False
0,100,192,0,True,False,False
0,192,100,0,True,False,False
0,147,242,0,True,False,False
0,242,147,0,True,False,False
0,240,192,0,True,False,False
0,192,240,0,True,False,False
0,282,240,0,True,False,False
0,240,282,0,True,False,False
0,29,84,0,True,False,False
0,84,29,0,True,False,False
0,84,21,0,True,False,False
0,21,84,0,True,False,False
0,84,239,0,True,False,False
0,239,84,0,True,False,False
0,139,73,0,True,False,False
0,73,139,0,True,False,False
0,29,73,0,True,False,False
0,73,29,0,True,False,False
0,21,73,0,True,False,False
0,73,21,0,True,False,False
0,244,104,0,True,False,False
0,104,244,0,True,False,False
0,244,208,0,True,False,False
0,208,244,0,True,False,False
0,193,93,0,True,False,False
0,93,193,0,True,False,False
0,93,10,0,True,False,False
0,10,93,0,True,False,False
0,139,321,0,True,False,False
0,321,139,0,True,False,False
0,102,29,0,True,False,False
0,29,102,0,True,False,False
0,43,239,0,True,False,False
0,239,43,0,True,False,False
0,165,239,0,True,False,False
0,239,165,0,True,False,False
0,43,21,0,True,False,False
0,21,43,0,True,False,False
0,207,43,0,True,False,False
0,43,207,0,True,False,False
0,193,303,0,True,False,False
0,303,193,0,True,False,False
0,302,303,0,True,False,False
0,303,302,0,True,False,False
0,140,120,0,True,False,False
0,120,140,0,True,False,False
0,242,140,0,True,False,False
0,140,242,0,True,False,False
0,152,140,0,True,False,False
0,140,152,0,True,False,False
0,10,132,0,True,False,False
0,132,10,0,True,False,False
0,122,120,0,True,False,False
0,120,122,0,True,False,False
0,120,132,0,True,False,False
0,132,120,0,True,False,False
0,272,152,0,True,False,False
0,152,272,0,True,False,False
0,277,207,0,True,False,False
0,207,277,0,True,False,False
0,272,242,0,True,False,False
0,242,272,0,True,False,False
0,312,104,0,True,False,False
0,104,312,0,True,False,False
0,81,312,0,True,False,False
0,312,81,0,True,False,False
0,312,42,0,True,False,False
0,42,312,0,True,False,False
0,312,275,0,True,False,False
0,275,312,0,True,False,False
0,312,91,0,True,False,False
0,91,312,0,True,False,False
0,117,222,0,True,False,False
0,222,117,0,True,False,False
0,222,72,0,True,False,False
0,72,222,0,True,False,False
0,324,258,0,True,False,False
0,258,324,0,True,False,False
0,117,324,0,True,False,False
0,324,117,0,True,False,False
0,295,324,0,True,False,False
0,324,295,0,True,False,False
0,295,183,0,True,False,False
0,183,295,0,True,False,False
0,117,295,0,True,False,False
0,295,117,0,True,False,False
0,295,49,0,True,False,False
0,49,295,0,True,False,False
0,80,295,0,True,False,False
0,295,80,0,True,False,False
0,117,204,0,True,False,False
0,204,117,0,True,False,False
0,204,96,0,True,False,False
0,96,204,0,True,False,False
0,249,204,0,True,False,False
0,204,249,0,True,False,False
0,72,153,0,True,False,False
0,153,72,0,True,False,False
0,117,72,0,True,False,False
0,72,117,0,True,False,False
0,72,266,0,True,False,False
0,266,72,0,True,False,False
0,286,72,0,True,False,False
0,72,286,0,True,False,False
0,230,175,0,True,False,False
0,175,230,0,True,False,False
0,189,34,0,True,False,False
0,34,189,0,True,False,False
0,81,189,0,True,False,False
0,189,81,0,True,False,False
0,189,22,0,True,False,False
0,22,189,0,True,False,False
0,189,275,0,True,False,False
0,275,189,0,True,False,False
0,189,259,0,True,False,False
0,259,189,0,True,False,False
0,333,250,0,True,False,False
0,250,333,0,True,False,False
0,250,178,0,True,False,False
0,178,250,0,True,False,False
0,117,250,0,True,False,False
0,250,117,0,True,False,False
0,16,290,0,True,False,False
0,290,16,0,True,False,False
0,117,16,0,True,False,False
0,16,117,0,True,False,False
0,214,16,0,True,False,False
0,16,214,0,True,False,False
0,16,313,0,True,False,False
0,313,16,0,True,False,False
0,146,113,0,True,False,False
0,113,146,0,True,False,False
0,81,146,0,True,False,False
0,146,81,0,True,False,False
0,42,146,0,True,False,False
0,146,42,0,True,False,False
0,146,22,0,True,False,False
0,22,146,0,True,False,False
0,117,290,0,True,False,False
0,290,117,0,True,False,False
0,19,290,0,True,False,False
0,290,19,0,True,False,False
0,290,246,0,True,False,False
0,246,290,0,True,False,False
0,212,320,0,True,False,False
0,320,212,0,True,False,False
0,117,212,0,True,False,False
0,212,117,0,True,False,False
0,320,51,0,True,False,False
0,51,320,0,True,False,False
0,117,320,0,True,False,False
0,320,117,0,True,False,False
0,320,136,0,True,False,False
0,136,320,0,True,False,False
0,117,80,0,True,False,False
0,80,117,0,True,False,False
0,314,80,0,True,False,False
0,80,314,0,True,False,False
0,230,104,0,True,False,False
0,104,230,0,True,False,False
0,230,14,0,True,False,False
0,14,230,0,True,False,False
0,230,91,0,True,False,False
0,91,230,0,True,False,False
0,171,104,0,True,False,False
0,104,171,0,True,False,False
0,214,117,0,True,False,False
0,117,214,0,True,False,False
0,110,197,0,True,False,False
0,197,110,0,True,False,False
0,6,110,0,True,False,False
0,110,6,0,True,False,False
0,110,117,0,True,False,False
0,117,110,0,True,False,False
0,110,111,0,True,False,False
0,111,110,0,True,False,False
0,104,42,0,True,False,False
0,42,104,0,True,False,False
0,81,42,0,True,False,False
0,42,81,0,True,False,False
0,14,42,0,True,False,False
0,42,14,0,True,False,False
0,42,259,0,True,False,False
0,259,42,0,True,False,False
0,39,42,0,True,False,False
0,42,39,0,True,False,False
0,117,111,0,True,False,False
0,111,117,0,True,False,False
0,19,111,0,True,False,False
0,111,19,0,True,False,False
0,111,314,0,True,False,False
0,314,111,0,True,False,False
0,258,129,0,True,False,False
0,129,258,0,True,False,False
0,117,258,0,True,False,False
0,258,117,0,True,False,False
0,258,31,0,True,False,False
0,31,258,0,True,False,False
0,9,34,0,True,False,False
0,34,9,0,True,False,False
0,9,113,0,True,False,False
0,113,9,0,True,False,False
0,9,203,0,True,False,False
0,203,9,0,True,False,False
0,81,9,0,True,False,False
0,9,81,0,True,False,False
0,9,20,0,True,False,False
0,20,9,0,True,False,False
0,91,61,0,True,False,False
0,61,91,0,True,False,False
0,14,91,0,True,False,False
0,91,14,0,True,False,False
0,14,195,0,True,False,False
0,195,14,0,True,False,False
0,117,11,0,True,False,False
0,11,117,0,True,False,False
0,284,11,0,True,False,False
0,11,284,0,True,False,False
0,11,36,0,True,False,False
0,36,11,0,True,False,False
0,11,328,0,True,False,False
0,328,11,0,True,False,False
0,249,48,0,True,False,False
0,48,249,0,True,False,False
0,249,274,0,True,False,False
0,274,249,0,True,False,False
0,117,249,0,True,False,False
0,249,117,0,True,False,False
0,296,249,0,True,False,False
0,249,296,0,True,False,False
0,6,19,0,True,False,False
0,19,6,0,True,False,False
0,19,135,0,True,False,False
0,135,19,0,True,False,False
0,117,19,0,True,False,False
0,19,117,0,True,False,False
0,117,213,0,True,False,False
0,213,117,0,True,False,False
0,213,337,0,True,False,False
0,337,213,0,True,False,False
0,213,67,0,True,False,False
0,67,213,0,True,False,False
0,213,286,0,True,False,False
0,286,213,0,True,False,False
0,6,117,0,True,False,False
0,117,6,0,True,False,False
0,39,104,0,True,False,False
0,104,39,0,True,False,False
0,117,296,0,True,False,False
0,296,117,0,True,False,False
0,296,245,0,True,False,False
0,245,296,0,True,False,False
0,296,36,0,True,False,False
0,36,296,0,True,False,False
0,286,262,0,True,False,False
0,262,286,0,True,False,False
0,117,286,0,True,False,False
0,286,117,0,True,False,False
0,36,116,0,True,False,False
0,116,36,0,True,False,False
0,36,112,0,True,False,False
0,112,36,0,True,False,False
0,36,92,0,True,False,False
0,92,36,0,True,False,False
0,36,38,0,True,False,False
0,38,36,0,True,False,False
0,36,276,0,True,False,False
0,276,36,0,True,False,False
0,117,36,0,True,False,False
0,36,117,0,True,False,False
0,36,60,0,True,False,False
0,60,36,0,True,False,False
0,36,245,0,True,False,False
0,245,36,0,True,False,False
0,36,154,0,True,False,False
0,154,36,0,True,False,False
0,36,103,0,True,False,False
0,103,36,0,True,False,False
0,36,328,0,True,False,False
0,328,36,0,True,False,False
0,36,327,0,True,False,False
0,327,36,0,True,False,False
0,36,54,0,True,False,False
0,54,36,0,True,False,False
0,36,210,0,True,False,False
0,210,36,0,True,False,False
0,36,28,0,True,False,False
0,28,36,0,True,False,False
0,36,0,0,True,False,False
0,0,36,0,True,False,False
0,36,218,0,True,False,False
0,218,36,0,True,False,False
0,36,305,0,True,False,False
0,305,36,0,True,False,False
0,36,24,0,True,False,False
0,24,36,0,True,False,False
0,284,4,0,True,False,False
0,4,284,0,True,False,False
0,284,141,0,True,False,False
0,141,284,0,True,False,False
0,117,284,0,True,False,False
0,284,117,0,True,False,False
0,51,15,0,True,False,False
0,15,51,0,True,False,False
0,117,51,0,True,False,False
0,51,117,0,True,False,False
0,51,306,0,True,False,False
0,306,51,0,True,False,False
0,117,325,0,True,False,False
0,325,117,0,True,False,False
0,117,153,0,True,False,False
0,153,117,0,True,False,False
0,117,4,0,True,False,False
0,4,117,0,True,False,False
0,117,194,0,True,False,False
0,194,117,0,True,False,False
0,117,151,0,True,False,False
0,151,117,0,True,False,False
0,117,311,0,True,False,False
0,311,117,0,True,False,False
0,197,117,0,True,False,False
0,117,197,0,True,False,False
0,117,116,0,True,False,False
0,116,117,0,True,False,False
0,117,53,0,True,False,False
0,53,117,0,True,False,False
0,333,117,0,True,False,False
0,117,333,0,True,False,False
0,117,178,0,True,False,False
0,178,117,0,True,False,False
0,117,177,0,True,False,False
0,177,117,0,True,False,False
0,117,48,0,True,False,False
0,48,117,0,True,False,False
0,117,318,0,True,False,False
0,318,117,0,True,False,False
0,117,262,0,True,False,False
0,262,117,0,True,False,False
0,117,135,0,True,False,False
0,135,117,0,True,False,False
0,117,112,0,True,False,False
0,112,117,0,True,False,False
0,117,15,0,True,False,False
0,15,117,0,True,False,False
0,117,108,0,True,False,False
0,108,117,0,True,False,False
0,117,221,0,True,False,False
0,221,117,0,True,False,False
0,117,231,0,True,False,False
0,231,117,0,True,False,False
0,117,65,0,True,False,False
0,65,117,0,True,False,False
0,117,205,0,True,False,False
0,205,117,0,True,False,False
0,117,96,0,True,False,False
0,96,117,0,True,False,False
0,117,237,0,True,False,False
0,237,117,0,True,False,False
0,117,255,0,True,False,False
0,255,117,0,True,False,False
0,117,60,0,True,False,False
0,60,117,0,True,False,False
0,117,136,0,True,False,False
0,136,117,0,True,False,False
0,117,31,0,True,False,False
0,31,117,0,True,False,False
0,117,314,0,True,False,False
0,314,117,0,True,False,False
0,117,154,0,True,False,False
0,154,117,0,True,False,False
0,117,245,0,True,False,False
0,245,117,0,True,False,False
0,117,137,0,True,False,False
0,137,117,0,True,False,False
0,117,246,0,True,False,False
0,246,117,0,True,False,False
0,117,283,0,True,False,False
0,283,117,0,True,False,False
0,117,67,0,True,False,False
0,67,117,0,True,False,False
0,117,328,0,True,False,False
0,328,117,0,True,False,False
0,117,298,0,True,False,False
0,298,117,0,True,False,False
0,117,134,0,True,False,False
0,134,117,0,True,False,False
0,117,251,0,True,False,False
0,251,117,0,True,False,False
0,117,313,0,True,False,False
0,313,117,0,True,False,False
0,117,263,0,True,False,False
0,263,117,0,True,False,False
0,117,49,0,True,False,False
0,49,117,0,True,False,False
0,117,206,0,True,False,False
0,206,117,0,True,False,False
0,117,241,0,True,False,False
0,241,117,0,True,False,False
0,117,305,0,True,False,False
0,305,117,0,True,False,False
0,117,74,0,True,False,False
0,74,117,0,True,False,False
0,117,306,0,True,False,False
0,306,117,0,True,False,False
0,117,292,0,True,False,False
0,292,117,0,True,False,False
0,117,247,0,True,False,False
0,247,117,0,True,False,False
0,117,269,0,True,False,False
0,269,117,0,True,False,False
0,117,217,0,True,False,False
0,217,117,0,True,False,False
0,15,283,0,True,False,False
0,283,15,0,True,False,False
0,15,134,0,True,False,False
0,134,15,0,True,False,False
0,197,314,0,True,False,False
0,314,197,0,True,False,False
0,61,195,0,True,False,False
0,195,61,0,True,False,False
0,61,275,0,True,False,False
0,275,61,0,True,False,False
0,195,259,0,True,False,False
0,259,195,0,True,False,False
0,275,259,0,True,False,False
0,259,275,0,True,False,False
0,314,20,0,True,False,False
0,20,314,0,True,False,False
0,4,328,0,True,False,False
0,328,4,0,True,False,False
0,328,112,0,True,False,False
0,112,328,0,True,False,False
0,96,194,0,True,False,False
0,194,96,0,True,False,False
0,48,96,0,True,False,False
0,96,48,0,True,False,False
0,96,65,0,True,False,False
0,65,96,0,True,False,False
0,65,311,0,True,False,False
0,311,65,0,True,False,False
0,311,67,0,True,False,False
0,67,311,0,True,False,False
0,311,206,0,True,False,False
0,206,311,0,True,False,False
0,153,262,0,True,False,False
0,262,153,0,True,False,False
0,67,262,0,True,False,False
0,262,67,0,True,False,False
0,53,318,0,True,False,False
0,318,53,0,True,False,False
0,245,48,0,True,False,False
0,48,245,0,True,False,False
0,48,263,0,True,False,False
0,263,48,0,True,False,False
0,305,112,0,True,False,False
0,112,305,0,True,False,False
0,305,205,0,True,False,False
0,205,305,0,True,False,False
0,154,305,0,True,False,False
0,305,154,0,True,False,False
0,67,255,0,True,False,False
0,255,67,0,True,False,False
0,31,298,0,True,False,False
0,298,31,0,True,False,False
0,31,247,0,True,False,False
0,247,31,0,True,False,False
0,313,246,0,True,False,False
0,246,313,0,True,False,False
0,65,151,0,True,False,False
0,151,65,0,True,False,False
0,65,90,0,True,False,False
0,90,65,0,True,False,False
0,153,178,0,True,False,False
0,178,153,0,True,False,False
0,177,116,0,True,False,False
0,116,177,0,True,False,False
0,177,241,0,True,False,False
0,241,177,0,True,False,False
0,217,177,0,True,False,False
0,177,217,0,True,False,False
0,247,4,0,True,False,False
0,4,247,0,True,False,False
0,247,221,0,True,False,False
0,221,247,0,True,False,False
0,136,306,0,True,False,False
0,306,136,0,True,False,False
0,135,246,0,True,False,False
0,246,135,0,True,False,False
0,246,251,0,True,False,False
0,251,246,0,True,False,False
0,283,237,0,True,False,False
0,237,283,0,True,False,False
0,283,217,0,True,False,False
0,217,283,0,True,False,False
0,306,255,0,True,False,False
0,255,306,0,True,False,False
0,306,134,0,True,False,False
0,134,306,0,True,False,False
0,134,237,0,True,False,False
0,237,134,0,True,False,False
0,134,206,0,True,False,False
0,206,134,0,True,False,False
0,245,60,0,True,False,False
0,60,245,0,True,False,False
0,60,263,0,True,False,False
0,263,60,0,True,False,False
0,154,325,0,True,False,False
0,325,154,0,True,False,False
0,237,151,0,True,False,False
0,151,237,0,True,False,False
0,237,137,0,True,False,False
0,137,237,0,True,False,False
0,137,194,0,True,False,False
0,194,137,0,True,False,False
0,137,241,0,True,False,False
0,241,137,0,True,False,False
0,217,137,0,True,False,False
0,137,217,0,True,False,False
0,135,292,0,True,False,False
0,292,135,0,True,False,False
0,4,108,0,True,False,False
